user_id,nickname,email,masked_mobile,register_channel_id,registered_at,account_status,register_platform
U002121,星友02121,mock_02121@example.invalid,151****2121,CH06,2025-04-10 11:46:01,active,app
U002122,星友02122,mock_02122@example.invalid,152****2122,CH04,2025-07-09 07:19:58,active,app
U002123,星友02123,mock_02123@example.invalid,153****2123,CH08,2026-03-18 01:49:41,active,app
U002124,星友02124,mock_02124@example.invalid,154****2124,CH02,2025-09-20 08:02:33,active,app
U002125,星友02125,mock_02125@example.invalid,155****2125,CH01,2025-01-08 15:21:44,inactive,mini_program
U002126,星友02126,mock_02126@example.invalid,156****2126,CH02,2025-05-22 07:09:45,active,web
U002127,星友02127,mock_02127@example.invalid,157****2127,CH03,2026-02-25 10:51:53,active,web
U002128,星友02128,mock_02128@example.invalid,158****2128,CH06,2025-12-26 11:53:54,active,mini_program
U002129,星友02129,mock_02129@example.invalid,159****2129,CH09,2025-12-06 23:59:46,active,app
U002130,星友02130,mock_02130@example.invalid,160****2130,CH01,2025-10-27 06:43:17,active,app
U002131,星友02131,mock_02131@example.invalid,161****2131,CH07,2026-04-20 16:28:03,active,mini_program
U002132,星友02132,mock_02132@example.invalid,162****2132,CH04,2025-06-20 00:02:23,active,app
U002133,星友02133,mock_02133@example.invalid,163****2133,CH06,2025-09-01 03:07:56,active,web
U002134,星友02134,mock_02134@example.invalid,164****2134,CH01,2025-06-17 08:08:03,active,app
U002135,星友02135,mock_02135@example.invalid,165****2135,CH02,2025-02-02 21:52:45,inactive,web
U002136,星友02136,mock_02136@example.invalid,166****2136,CH08,2026-03-14 08:35:38,active,web
U002137,星友02137,mock_02137@example.invalid,167****2137,CH01,2025-09-05 10:13:55,active,web
U002138,星友02138,mock_02138@example.invalid,168****2138,CH01,2026-03-06 20:00:16,active,app
U002139,星友02139,mock_02139@example.invalid,169****2139,CH02,2025-05-06 21:53:03,inactive,web
U002140,星友02140,mock_02140@example.invalid,170****2140,CH02,2025-06-20 23:11:36,active,mini_program
U002141,星友02141,mock_02141@example.invalid,171****2141,CH05,2026-01-16 23:36:50,active,mini_program
U002142,星友02142,mock_02142@example.invalid,172****2142,CH10,2026-05-03 00:13:59,active,app
U002143,星友02143,mock_02143@example.invalid,173****2143,CH03,2025-02-08 18:46:50,active,app
U002144,星友02144,mock_02144@example.invalid,174****2144,CH06,2026-01-27 15:48:00,active,app
U002145,星友02145,mock_02145@example.invalid,175****2145,CH04,2025-01-21 09:34:44,active,mini_program
U002146,星友02146,mock_02146@example.invalid,176****2146,CH07,2026-02-18 01:07:39,active,app
U002147,星友02147,mock_02147@example.invalid,177****2147,CH07,2025-10-20 16:11:47,active,app
U002148,星友02148,mock_02148@example.invalid,178****2148,CH01,2026-07-14 14:05:48,active,app
U002149,星友02149,mock_02149@example.invalid,179****2149,CH05,2026-02-20 19:00:08,active,app
U002150,星友02150,mock_02150@example.invalid,180****2150,CH01,2025-05-13 06:50:03,active,app
U002151,星友02151,mock_02151@example.invalid,181****2151,CH04,2025-01-06 10:39:45,active,web
U002152,星友02152,mock_02152@example.invalid,182****2152,CH09,2025-04-03 04:55:41,active,app
U002153,星友02153,mock_02153@example.invalid,183****2153,CH01,2026-04-29 15:33:23,active,app
U002154,星友02154,mock_02154@example.invalid,184****2154,CH09,2026-02-16 00:26:50,active,mini_program
U002155,星友02155,mock_02155@example.invalid,185****2155,CH04,2025-12-19 16:21:22,active,app
U002156,星友02156,mock_02156@example.invalid,186****2156,CH03,2025-12-01 22:46:17,active,app
U002157,星友02157,mock_02157@example.invalid,187****2157,CH01,2025-06-02 00:45:03,active,web
U002158,星友02158,mock_02158@example.invalid,188****2158,CH03,2026-05-10 03:17:31,active,app
U002159,星友02159,mock_02159@example.invalid,189****2159,CH05,2025-02-03 21:22:01,active,app
U002160,星友02160,mock_02160@example.invalid,130****2160,CH04,2025-09-12 09:47:15,active,app
U002161,星友02161,mock_02161@example.invalid,131****2161,CH09,2025-06-19 02:16:29,active,mini_program
U002162,星友02162,mock_02162@example.invalid,132****2162,CH01,2025-09-05 15:44:57,active,app
U002163,星友02163,mock_02163@example.invalid,133****2163,CH12,2025-02-11 05:12:40,active,app
U002164,星友02164,mock_02164@example.invalid,134****2164,CH07,2026-05-03 01:55:28,active,app
U002165,星友02165,mock_02165@example.invalid,135****2165,CH07,2025-09-13 11:58:29,active,app
U002166,星友02166,mock_02166@example.invalid,136****2166,CH01,2025-10-17 17:09:34,active,app
U002167,星友02167,mock_02167@example.invalid,137****2167,CH02,2025-11-03 21:51:44,active,app
U002168,星友02168,mock_02168@example.invalid,138****2168,CH06,2025-10-29 10:56:16,active,app
U002169,星友02169,mock_02169@example.invalid,139****2169,CH04,2026-02-23 15:54:59,active,web
U002170,星友02170,mock_02170@example.invalid,140****2170,CH07,2025-05-25 04:06:07,active,app
U002171,星友02171,mock_02171@example.invalid,141****2171,CH08,2026-01-12 09:24:47,active,app
U002172,星友02172,mock_02172@example.invalid,142****2172,CH03,2025-09-14 18:38:40,active,app
U002173,星友02173,mock_02173@example.invalid,143****2173,CH07,2026-08-07 22:43:33,active,app
U002174,星友02174,mock_02174@example.invalid,144****2174,CH02,2025-09-16 15:24:50,active,app
U002175,星友02175,mock_02175@example.invalid,145****2175,CH05,2026-07-04 21:37:25,active,app
U002176,星友02176,mock_02176@example.invalid,146****2176,CH01,2025-06-27 02:30:21,active,app
U002177,星友02177,mock_02177@example.invalid,147****2177,CH11,2025-08-14 03:31:08,active,web
U002178,星友02178,mock_02178@example.invalid,148****2178,CH05,2026-08-17 10:11:18,active,app
U002179,星友02179,mock_02179@example.invalid,149****2179,CH09,2025-02-02 17:13:38,active,app
U002180,星友02180,mock_02180@example.invalid,150****2180,CH06,2025-02-20 13:20:09,inactive,app
U002181,星友02181,mock_02181@example.invalid,151****2181,CH03,2025-04-04 06:19:29,active,mini_program
U002182,星友02182,mock_02182@example.invalid,152****2182,CH02,2025-10-22 09:54:39,active,mini_program
U002183,星友02183,mock_02183@example.invalid,153****2183,CH07,2025-04-01 06:38:33,inactive,web
U002184,星友02184,mock_02184@example.invalid,154****2184,CH02,2025-04-20 05:56:00,active,app
U002185,星友02185,mock_02185@example.invalid,155****2185,CH04,2026-07-27 19:19:46,active,web
U002186,星友02186,mock_02186@example.invalid,156****2186,CH10,2025-12-02 14:12:55,active,app
U002187,星友02187,mock_02187@example.invalid,157****2187,CH03,2025-04-25 12:54:15,blocked,app
U002188,星友02188,mock_02188@example.invalid,158****2188,CH01,2025-08-21 20:57:47,active,web
U002189,星友02189,mock_02189@example.invalid,159****2189,CH07,2025-11-11 18:01:35,active,app
U002190,星友02190,mock_02190@example.invalid,160****2190,CH01,2026-07-27 09:46:43,active,web
U002191,星友02191,mock_02191@example.invalid,161****2191,CH10,2026-01-14 03:16:02,active,app
U002192,星友02192,mock_02192@example.invalid,162****2192,CH02,2026-08-22 10:20:45,active,mini_program
U002193,星友02193,mock_02193@example.invalid,163****2193,CH07,2026-02-04 21:43:00,inactive,mini_program
U002194,星友02194,mock_02194@example.invalid,164****2194,CH04,2025-08-14 00:25:34,active,app
U002195,星友02195,mock_02195@example.invalid,165****2195,CH07,2026-05-07 02:18:04,active,app
U002196,星友02196,mock_02196@example.invalid,166****2196,CH09,2025-06-11 01:04:55,active,web
U002197,星友02197,mock_02197@example.invalid,167****2197,CH01,2025-05-13 19:36:04,active,web
U002198,星友02198,mock_02198@example.invalid,168****2198,CH03,2025-11-15 18:21:23,active,app
U002199,星友02199,mock_02199@example.invalid,169****2199,CH09,2026-06-18 02:15:52,active,web
U002200,星友02200,mock_02200@example.invalid,170****2200,CH04,2026-02-14 07:17:58,active,app
U002201,星友02201,mock_02201@example.invalid,171****2201,CH03,2025-08-18 23:03:15,inactive,app
U002202,星友02202,mock_02202@example.invalid,172****2202,CH04,2025-09-27 00:57:08,active,web
U002203,星友02203,mock_02203@example.invalid,173****2203,CH09,2026-03-28 02:18:26,active,app
U002204,星友02204,mock_02204@example.invalid,174****2204,CH08,2026-03-22 01:59:05,active,app
U002205,星友02205,mock_02205@example.invalid,175****2205,CH05,2025-07-20 00:18:35,active,web
U002206,星友02206,mock_02206@example.invalid,176****2206,CH08,2026-04-20 00:46:48,active,web
U002207,星友02207,mock_02207@example.invalid,177****2207,CH09,2025-01-05 21:57:48,active,app
U002208,星友02208,mock_02208@example.invalid,178****2208,CH09,2025-03-23 23:21:54,active,mini_program
U002209,星友02209,mock_02209@example.invalid,179****2209,CH01,2026-06-10 09:04:09,active,web
U002210,星友02210,mock_02210@example.invalid,180****2210,CH11,2026-06-11 11:46:18,active,app
U002211,星友02211,mock_02211@example.invalid,181****2211,CH04,2026-08-06 10:28:03,active,app
U002212,星友02212,mock_02212@example.invalid,182****2212,CH01,2026-07-17 08:05:24,active,web
U002213,星友02213,mock_02213@example.invalid,183****2213,CH01,2025-10-15 01:05:25,active,app
U002214,星友02214,mock_02214@example.invalid,184****2214,CH07,2025-01-17 00:18:48,inactive,app
U002215,星友02215,mock_02215@example.invalid,185****2215,CH03,2025-12-11 12:47:55,active,app
U002216,星友02216,mock_02216@example.invalid,186****2216,CH05,2025-01-04 20:07:44,active,app
U002217,星友02217,mock_02217@example.invalid,187****2217,CH10,2026-03-02 04:54:00,active,app
U002218,星友02218,mock_02218@example.invalid,188****2218,CH09,2026-07-03 00:56:23,active,app
U002219,星友02219,mock_02219@example.invalid,189****2219,CH07,2026-01-16 17:05:36,active,app
U002220,星友02220,mock_02220@example.invalid,130****2220,CH08,2025-04-15 17:06:44,active,app
U002221,星友02221,mock_02221@example.invalid,131****2221,CH05,2025-08-04 14:47:59,blocked,app
U002222,星友02222,mock_02222@example.invalid,132****2222,CH03,2026-07-29 04:57:06,active,app
U002223,星友02223,mock_02223@example.invalid,133****2223,CH06,2026-06-30 14:48:40,active,mini_program
U002224,星友02224,mock_02224@example.invalid,134****2224,CH03,2025-11-03 22:07:49,inactive,app
U002225,星友02225,mock_02225@example.invalid,135****2225,CH04,2025-04-23 13:20:31,active,app
U002226,星友02226,mock_02226@example.invalid,136****2226,CH06,2026-06-18 05:56:46,active,web
U002227,星友02227,mock_02227@example.invalid,137****2227,CH08,2025-03-29 10:43:10,active,app
U002228,星友02228,mock_02228@example.invalid,138****2228,CH01,2026-07-12 11:16:38,active,app
U002229,星友02229,mock_02229@example.invalid,139****2229,CH10,2026-07-29 08:54:12,active,app
U002230,星友02230,mock_02230@example.invalid,140****2230,CH03,2026-03-14 07:56:12,active,app
U002231,星友02231,mock_02231@example.invalid,141****2231,CH01,2026-05-31 06:37:31,active,app
U002232,星友02232,mock_02232@example.invalid,142****2232,CH02,2025-02-14 15:14:22,active,web
U002233,星友02233,mock_02233@example.invalid,143****2233,CH06,2026-04-27 01:10:22,active,app
U002234,星友02234,mock_02234@example.invalid,144****2234,CH01,2025-01-21 07:18:05,active,app
U002235,星友02235,mock_02235@example.invalid,145****2235,CH01,2025-10-25 12:27:59,active,app
U002236,星友02236,mock_02236@example.invalid,146****2236,CH08,2026-07-18 23:02:29,active,app
U002237,星友02237,mock_02237@example.invalid,147****2237,CH02,2026-05-09 11:17:13,active,app
U002238,星友02238,mock_02238@example.invalid,148****2238,CH07,2026-08-16 11:38:45,active,web
U002239,星友02239,mock_02239@example.invalid,149****2239,CH09,2025-03-10 22:31:08,active,app
U002240,星友02240,mock_02240@example.invalid,150****2240,CH01,2025-03-21 12:07:41,active,mini_program
U002241,星友02241,mock_02241@example.invalid,151****2241,CH01,2025-06-12 01:48:58,active,mini_program
U002242,星友02242,mock_02242@example.invalid,152****2242,CH02,2025-09-29 09:48:45,active,app
U002243,星友02243,mock_02243@example.invalid,153****2243,CH06,2026-01-21 16:41:20,inactive,app
U002244,星友02244,mock_02244@example.invalid,154****2244,CH01,2025-09-27 21:44:38,active,mini_program
U002245,星友02245,mock_02245@example.invalid,155****2245,CH03,2026-02-12 04:59:33,active,app
U002246,星友02246,mock_02246@example.invalid,156****2246,CH02,2025-12-02 05:45:10,inactive,mini_program
U002247,星友02247,mock_02247@example.invalid,157****2247,CH03,2025-09-09 20:52:44,active,web
U002248,星友02248,mock_02248@example.invalid,158****2248,CH04,2026-04-02 16:02:54,active,app
U002249,星友02249,mock_02249@example.invalid,159****2249,CH03,2025-01-13 15:46:54,active,app
U002250,星友02250,mock_02250@example.invalid,160****2250,CH02,2026-02-20 21:42:43,active,app
U002251,星友02251,mock_02251@example.invalid,161****2251,CH05,2025-06-02 14:46:39,active,app
U002252,星友02252,mock_02252@example.invalid,162****2252,CH01,2026-07-25 11:35:42,active,mini_program
U002253,星友02253,mock_02253@example.invalid,163****2253,CH09,2025-01-28 15:33:22,active,app
U002254,星友02254,mock_02254@example.invalid,164****2254,CH04,2025-02-07 03:53:09,active,app
U002255,星友02255,mock_02255@example.invalid,165****2255,CH01,2025-06-01 21:50:53,active,app
U002256,星友02256,mock_02256@example.invalid,166****2256,CH07,2025-01-15 11:26:29,active,app
U002257,星友02257,mock_02257@example.invalid,167****2257,CH02,2026-03-17 10:00:52,active,mini_program
U002258,星友02258,mock_02258@example.invalid,168****2258,CH01,2025-05-27 20:22:32,active,app
U002259,星友02259,mock_02259@example.invalid,169****2259,CH10,2025-12-19 17:02:07,active,app
U002260,星友02260,mock_02260@example.invalid,170****2260,CH08,2026-01-26 03:29:47,active,mini_program
U002261,星友02261,mock_02261@example.invalid,171****2261,CH01,2025-03-03 04:04:11,active,web
U002262,星友02262,mock_02262@example.invalid,172****2262,CH10,2025-10-24 03:24:08,active,web
U002263,星友02263,mock_02263@example.invalid,173****2263,CH03,2025-10-22 02:24:06,active,app
U002264,星友02264,mock_02264@example.invalid,174****2264,CH05,2025-09-04 03:37:56,active,app
U002265,星友02265,mock_02265@example.invalid,175****2265,CH07,2026-07-06 08:04:46,active,web
U002266,星友02266,mock_02266@example.invalid,176****2266,CH02,2026-06-23 12:23:56,active,app
U002267,星友02267,mock_02267@example.invalid,177****2267,CH03,2025-09-20 20:51:16,active,app
U002268,星友02268,mock_02268@example.invalid,178****2268,CH01,2026-04-08 18:57:17,active,app
U002269,星友02269,mock_02269@example.invalid,179****2269,CH10,2025-04-09 22:10:48,active,mini_program
U002270,星友02270,mock_02270@example.invalid,180****2270,CH09,2025-12-10 10:30:20,active,app
U002271,星友02271,mock_02271@example.invalid,181****2271,CH01,2026-06-18 00:54:13,active,app
U002272,星友02272,mock_02272@example.invalid,182****2272,CH06,2025-09-22 10:23:42,active,app
U002273,星友02273,mock_02273@example.invalid,183****2273,CH01,2025-04-03 18:53:27,active,app
U002274,星友02274,mock_02274@example.invalid,184****2274,CH06,2025-11-30 12:54:54,active,app
U002275,星友02275,mock_02275@example.invalid,185****2275,CH01,2026-01-09 11:38:19,active,web
U002276,星友02276,mock_02276@example.invalid,186****2276,CH02,2026-03-23 07:08:26,active,app
U002277,星友02277,mock_02277@example.invalid,187****2277,CH03,2026-03-06 09:54:05,active,mini_program
U002278,星友02278,mock_02278@example.invalid,188****2278,CH03,2025-11-20 02:15:44,inactive,app
U002279,星友02279,mock_02279@example.invalid,189****2279,CH03,2025-09-25 00:35:08,active,app
U002280,星友02280,mock_02280@example.invalid,130****2280,CH05,2026-05-01 10:24:41,active,app
U002281,星友02281,mock_02281@example.invalid,131****2281,CH05,2025-02-21 13:05:29,active,app
U002282,星友02282,mock_02282@example.invalid,132****2282,CH03,2026-05-08 09:44:08,active,web
U002283,星友02283,mock_02283@example.invalid,133****2283,CH04,2026-02-25 02:41:36,active,app
U002284,星友02284,mock_02284@example.invalid,134****2284,CH05,2025-07-23 21:51:13,active,web
U002285,星友02285,mock_02285@example.invalid,135****2285,CH05,2025-09-04 09:25:08,active,app
U002286,星友02286,mock_02286@example.invalid,136****2286,CH01,2025-09-25 10:36:50,inactive,mini_program
U002287,星友02287,mock_02287@example.invalid,137****2287,CH05,2026-03-06 15:56:19,active,app
U002288,星友02288,mock_02288@example.invalid,138****2288,CH08,2025-02-22 06:43:25,active,app
U002289,星友02289,mock_02289@example.invalid,139****2289,CH02,2025-09-01 08:47:18,inactive,mini_program
U002290,星友02290,mock_02290@example.invalid,140****2290,CH05,2026-08-07 11:16:38,active,web
U002291,星友02291,mock_02291@example.invalid,141****2291,CH04,2026-05-20 14:15:45,active,app
U002292,星友02292,mock_02292@example.invalid,142****2292,CH06,2026-02-10 07:11:24,active,app
U002293,星友02293,mock_02293@example.invalid,143****2293,CH07,2025-07-03 03:16:32,active,mini_program
U002294,星友02294,mock_02294@example.invalid,144****2294,CH10,2025-02-11 19:02:31,active,app
U002295,星友02295,mock_02295@example.invalid,145****2295,CH08,2025-10-16 09:15:12,active,app
U002296,星友02296,mock_02296@example.invalid,146****2296,CH03,2026-06-22 23:45:59,active,app
U002297,星友02297,mock_02297@example.invalid,147****2297,CH01,2025-10-04 02:14:33,inactive,web
U002298,星友02298,mock_02298@example.invalid,148****2298,CH08,2026-06-01 04:26:16,active,mini_program
U002299,星友02299,mock_02299@example.invalid,149****2299,CH01,2025-09-14 17:48:06,active,app
U002300,星友02300,mock_02300@example.invalid,150****2300,CH01,2026-03-13 13:23:50,active,app
U002301,星友02301,mock_02301@example.invalid,151****2301,CH07,2025-08-08 16:11:40,active,web
U002302,星友02302,mock_02302@example.invalid,152****2302,CH02,2025-08-13 19:54:55,active,app
U002303,星友02303,mock_02303@example.invalid,153****2303,CH08,2025-12-15 21:59:47,inactive,web
U002304,星友02304,mock_02304@example.invalid,154****2304,CH01,2025-08-15 11:57:50,active,app
U002305,星友02305,mock_02305@example.invalid,155****2305,CH02,2025-09-24 00:42:29,active,web
U002306,星友02306,mock_02306@example.invalid,156****2306,CH02,2025-08-02 13:50:34,active,app
U002307,星友02307,mock_02307@example.invalid,157****2307,CH03,2025-07-15 19:44:53,active,app
U002308,星友02308,mock_02308@example.invalid,158****2308,CH08,2026-01-06 19:15:24,active,mini_program
U002309,星友02309,mock_02309@example.invalid,159****2309,CH10,2026-06-01 12:37:46,active,app
U002310,星友02310,mock_02310@example.invalid,160****2310,CH02,2026-04-05 16:27:07,active,web
U002311,星友02311,mock_02311@example.invalid,161****2311,CH06,2026-06-04 21:17:10,active,app
U002312,星友02312,mock_02312@example.invalid,162****2312,CH01,2026-05-10 21:21:57,active,app
U002313,星友02313,mock_02313@example.invalid,163****2313,CH04,2025-07-17 20:43:06,active,web
U002314,星友02314,mock_02314@example.invalid,164****2314,CH09,2025-03-17 03:51:55,active,mini_program
U002315,星友02315,mock_02315@example.invalid,165****2315,CH03,2025-08-03 22:50:18,active,web
U002316,星友02316,mock_02316@example.invalid,166****2316,CH02,2025-04-21 10:51:17,active,web
U002317,星友02317,mock_02317@example.invalid,167****2317,CH10,2025-12-07 15:01:28,active,mini_program
U002318,星友02318,mock_02318@example.invalid,168****2318,CH01,2025-10-26 17:44:06,active,mini_program
U002319,星友02319,mock_02319@example.invalid,169****2319,CH01,2025-06-15 05:30:37,active,app
U002320,星友02320,mock_02320@example.invalid,170****2320,CH08,2025-09-14 09:19:37,active,app
U002321,星友02321,mock_02321@example.invalid,171****2321,CH03,2025-02-01 19:59:38,active,app
U002322,星友02322,mock_02322@example.invalid,172****2322,CH03,2025-08-30 22:07:18,active,web
U002323,星友02323,mock_02323@example.invalid,173****2323,CH01,2025-09-20 12:33:14,active,app
U002324,星友02324,mock_02324@example.invalid,174****2324,CH02,2026-03-13 03:28:53,active,mini_program
U002325,星友02325,mock_02325@example.invalid,175****2325,CH02,2025-02-02 01:14:00,active,app
U002326,星友02326,mock_02326@example.invalid,176****2326,CH10,2026-06-01 10:32:30,active,app
U002327,星友02327,mock_02327@example.invalid,177****2327,CH10,2026-02-08 07:21:12,active,app
U002328,星友02328,mock_02328@example.invalid,178****2328,CH06,2026-02-26 14:49:51,inactive,mini_program
U002329,星友02329,mock_02329@example.invalid,179****2329,CH01,2025-12-31 01:07:50,active,app
U002330,星友02330,mock_02330@example.invalid,180****2330,CH04,2025-03-29 07:29:02,active,app
U002331,星友02331,mock_02331@example.invalid,181****2331,CH03,2025-10-22 08:18:45,inactive,web
U002332,星友02332,mock_02332@example.invalid,182****2332,CH08,2026-03-18 06:59:46,active,app
U002333,星友02333,mock_02333@example.invalid,183****2333,CH04,2025-11-25 18:54:45,active,app
U002334,星友02334,mock_02334@example.invalid,184****2334,CH03,2026-04-11 18:19:23,active,mini_program
U002335,星友02335,mock_02335@example.invalid,185****2335,CH08,2026-06-02 23:37:21,active,mini_program
U002336,星友02336,mock_02336@example.invalid,186****2336,CH07,2026-05-22 06:52:58,active,web
U002337,星友02337,mock_02337@example.invalid,187****2337,CH04,2026-07-28 03:49:40,active,app
U002338,星友02338,mock_02338@example.invalid,188****2338,CH02,2026-06-18 14:56:15,active,app
U002339,星友02339,mock_02339@example.invalid,189****2339,CH05,2025-05-05 01:28:30,active,app
U002340,星友02340,mock_02340@example.invalid,130****2340,CH01,2026-07-06 02:42:35,active,app
U002341,星友02341,mock_02341@example.invalid,131****2341,CH01,2026-05-26 03:42:48,active,app
U002342,星友02342,mock_02342@example.invalid,132****2342,CH10,2026-06-28 16:34:04,inactive,app
U002343,星友02343,mock_02343@example.invalid,133****2343,CH09,2026-07-22 19:29:20,active,mini_program
U002344,星友02344,mock_02344@example.invalid,134****2344,CH02,2026-06-02 17:41:23,active,app
U002345,星友02345,mock_02345@example.invalid,135****2345,CH02,2025-04-01 20:29:24,active,web
U002346,星友02346,mock_02346@example.invalid,136****2346,CH09,2025-08-16 13:13:06,active,app
U002347,星友02347,mock_02347@example.invalid,137****2347,CH02,2025-09-18 14:17:37,active,app
U002348,星友02348,mock_02348@example.invalid,138****2348,CH08,2026-06-11 00:00:18,active,app
U002349,星友02349,mock_02349@example.invalid,139****2349,CH07,2025-01-24 11:23:28,active,web
U002350,星友02350,mock_02350@example.invalid,140****2350,CH01,2026-01-16 10:19:32,active,mini_program
U002351,星友02351,mock_02351@example.invalid,141****2351,CH01,2026-01-07 04:00:40,active,app
U002352,星友02352,mock_02352@example.invalid,142****2352,CH05,2025-01-29 21:34:15,active,mini_program
U002353,星友02353,mock_02353@example.invalid,143****2353,CH05,2026-03-05 17:54:59,active,web
U002354,星友02354,mock_02354@example.invalid,144****2354,CH08,2025-10-22 00:05:39,active,app
U002355,星友02355,mock_02355@example.invalid,145****2355,CH04,2026-05-26 20:43:25,active,app
U002356,星友02356,mock_02356@example.invalid,146****2356,CH07,2025-03-19 07:15:16,active,app
U002357,星友02357,mock_02357@example.invalid,147****2357,CH01,2026-07-22 02:26:47,active,app
U002358,星友02358,mock_02358@example.invalid,148****2358,CH07,2025-12-31 14:01:49,active,mini_program
U002359,星友02359,mock_02359@example.invalid,149****2359,CH03,2025-08-10 10:20:42,active,app
U002360,星友02360,mock_02360@example.invalid,150****2360,CH03,2025-10-19 10:33:11,active,app
U002361,星友02361,mock_02361@example.invalid,151****2361,CH04,2026-06-05 01:41:44,active,mini_program
U002362,星友02362,mock_02362@example.invalid,152****2362,CH02,2025-03-28 09:35:53,active,mini_program
U002363,星友02363,mock_02363@example.invalid,153****2363,CH03,2026-05-26 00:13:11,inactive,app
U002364,星友02364,mock_02364@example.invalid,154****2364,CH10,2025-08-16 09:58:56,active,app
U002365,星友02365,mock_02365@example.invalid,155****2365,CH09,2026-01-20 18:08:51,active,app
U002366,星友02366,mock_02366@example.invalid,156****2366,CH07,2026-03-19 03:51:28,active,app
U002367,星友02367,mock_02367@example.invalid,157****2367,CH05,2025-07-31 04:20:12,active,web
U002368,星友02368,mock_02368@example.invalid,158****2368,CH07,2026-01-29 05:18:50,active,app
U002369,星友02369,mock_02369@example.invalid,159****2369,CH01,2026-03-19 03:02:15,active,app
U002370,星友02370,mock_02370@example.invalid,160****2370,CH09,2025-02-17 17:39:06,active,web
U002371,星友02371,mock_02371@example.invalid,161****2371,CH01,2026-05-29 02:22:43,inactive,mini_program
U002372,星友02372,mock_02372@example.invalid,162****2372,CH03,2025-07-09 11:11:01,active,web
U002373,星友02373,mock_02373@example.invalid,163****2373,CH05,2025-05-28 22:29:13,active,mini_program
U002374,星友02374,mock_02374@example.invalid,164****2374,CH10,2025-03-02 14:31:04,active,web
U002375,星友02375,mock_02375@example.invalid,165****2375,CH02,2026-01-24 13:54:28,active,app
U002376,星友02376,mock_02376@example.invalid,166****2376,CH07,2026-01-19 13:15:39,active,app
U002377,星友02377,mock_02377@example.invalid,167****2377,CH02,2025-09-28 05:28:30,active,web
U002378,星友02378,mock_02378@example.invalid,168****2378,CH01,2026-08-12 16:39:51,active,app
U002379,星友02379,mock_02379@example.invalid,169****2379,CH06,2026-01-11 15:53:09,active,app
U002380,星友02380,mock_02380@example.invalid,170****2380,CH01,2026-05-18 23:48:56,active,app
U002381,星友02381,mock_02381@example.invalid,171****2381,CH11,2025-08-27 23:12:03,active,app
U002382,星友02382,mock_02382@example.invalid,172****2382,CH11,2026-08-02 16:31:10,active,app
U002383,星友02383,mock_02383@example.invalid,173****2383,CH08,2026-03-26 13:09:53,active,app
U002384,星友02384,mock_02384@example.invalid,174****2384,CH02,2026-04-22 09:56:25,active,web
U002385,星友02385,mock_02385@example.invalid,175****2385,CH02,2026-03-16 12:37:41,active,app
U002386,星友02386,mock_02386@example.invalid,176****2386,CH04,2025-01-24 14:21:38,active,app
U002387,星友02387,mock_02387@example.invalid,177****2387,CH01,2025-03-21 14:03:51,active,app
U002388,星友02388,mock_02388@example.invalid,178****2388,CH02,2025-01-15 02:06:43,active,mini_program
U002389,星友02389,mock_02389@example.invalid,179****2389,CH10,2025-10-31 06:08:47,inactive,mini_program
U002390,星友02390,mock_02390@example.invalid,180****2390,CH02,2026-04-11 12:31:51,active,web
U002391,星友02391,mock_02391@example.invalid,181****2391,CH01,2026-06-25 11:11:40,inactive,web
U002392,星友02392,mock_02392@example.invalid,182****2392,CH05,2025-02-26 02:29:11,active,app
U002393,星友02393,mock_02393@example.invalid,183****2393,CH05,2026-01-18 22:32:52,active,mini_program
U002394,星友02394,mock_02394@example.invalid,184****2394,CH09,2025-07-30 16:29:11,active,app
U002395,星友02395,mock_02395@example.invalid,185****2395,CH02,2025-12-06 03:45:59,active,app
U002396,星友02396,mock_02396@example.invalid,186****2396,CH02,2025-07-17 03:29:34,active,app
U002397,星友02397,mock_02397@example.invalid,187****2397,CH05,2025-01-27 16:31:08,inactive,app
U002398,星友02398,mock_02398@example.invalid,188****2398,CH01,2026-06-10 19:34:58,active,web
U002399,星友02399,mock_02399@example.invalid,189****2399,CH01,2026-03-16 22:58:20,active,app
U002400,星友02400,mock_02400@example.invalid,130****2400,CH08,2025-08-18 07:00:15,active,app
U002401,星友02401,mock_02401@example.invalid,131****2401,CH03,2025-05-15 17:20:52,active,app
U002402,星友02402,mock_02402@example.invalid,132****2402,CH02,2026-07-19 14:30:43,active,web
U002403,星友02403,mock_02403@example.invalid,133****2403,CH01,2026-01-18 09:01:42,active,mini_program
U002404,星友02404,mock_02404@example.invalid,134****2404,CH07,2026-02-16 06:00:53,active,app
U002405,星友02405,mock_02405@example.invalid,135****2405,CH08,2026-07-11 16:59:56,active,app
U002406,星友02406,mock_02406@example.invalid,136****2406,CH04,2026-06-08 12:37:07,active,app
U002407,星友02407,mock_02407@example.invalid,137****2407,CH08,2026-01-29 12:14:36,active,app
U002408,星友02408,mock_02408@example.invalid,138****2408,CH08,2025-06-20 10:31:29,active,web
U002409,星友02409,mock_02409@example.invalid,139****2409,CH05,2025-06-26 08:56:13,active,web
U002410,星友02410,mock_02410@example.invalid,140****2410,CH02,2025-12-10 23:37:52,active,mini_program
U002411,星友02411,mock_02411@example.invalid,141****2411,CH03,2025-10-10 16:45:20,active,app
U002412,星友02412,mock_02412@example.invalid,142****2412,CH11,2025-02-04 10:38:24,active,app
